z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
7.200520833333e+00	-1.733756684613e+01	-1.740843230445e+01	1.152594997502e-10	2.682711240522e-10	-1.328976250704e-20	6.284985175800e-45
7.291666666667e+00	-1.416561223765e+01	-1.423574125027e+01	-1.179033420792e-10	-2.738769683453e-10	-3.115492682680e-20	1.726789847468e-44
7.382812500000e+00	-1.117354928837e+01	-1.124291328560e+01	1.205765116614e-10	2.795457128986e-10	2.706053469743e-20	4.638795176757e-44
7.473958333333e+00	-8.624158729614e+00	-8.692750124324e+00	-1.232800914306e-10	-2.852795487033e-10	-2.278122209339e-20	1.217887653425e-43
7.565104166667e+00	-6.572338739111e+00	-6.640153734603e+00	1.260152102364e-10	2.910807473740e-10	1.608518698697e-20	3.124337647331e-43
7.656250000000e+00	-4.909269249344e+00	-4.976323246727e+00	-1.287830443890e-10	-2.969516682814e-10	-3.243791566021e-20	7.829232697710e-43
7.747395833333e+00	-3.572636973910e+00	-3.638925255800e+00	1.315848123732e-10	3.028947606295e-10	-2.902579059062e-20	1.915151491023e-42
7.838541666667e+00	-2.547812656480e+00	-2.613336938857e+00	-1.344217921336e-10	-3.089125714068e-10	-5.259370963425e-20	4.553104078742e-42
7.929687500000e+00	-1.804941813802e+00	-1.869691928344e+00	1.372953152440e-10	3.150077568826e-10	-2.219537142802e-20	9.562534817920e-42
8.020833333333e+00	-1.294039064966e+00	-1.358021311520e+00	-1.402067058691e-10	-3.211828811016e-10	-3.761840273305e-20	1.819493684422e-41
8.111979166667e+00	-9.537015575674e-01	-1.016907157204e+00	1.431594431000e-10	3.274466081093e-10	-2.056733951447e-20	2.846685713774e-41
8.203125000000e+00	-7.302310897588e-01	-7.926682684730e-01	-1.461050649207e-10	-3.336690879033e-10	-2.921082845111e-20	2.752193322035e-41
8.294270833333e+00	-6.037923058047e-01	-6.654528064493e-01	1.500103237463e-10	3.422409070259e-10	-2.924124949706e-20	-2.049419843883e-41
8.385416666667e+00	-5.454798670069e-01	-6.063722153031e-01	-1.402584349936e-10	-3.194560185690e-10	-4.502053695300e-20	-1.645324119631e-40
8.476562500000e+00	-5.412681809547e-01	-6.013839249845e-01	2.913397814295e-10	6.410468653764e-10	-6.242127888049e-21	-4.342604177007e-40
8.567708333333e+00	-5.877034773816e-01	-6.470501910516e-01	1.046680337552e-09	2.016549573331e-09	-4.254904627094e-20	-9.495325632648e-40
8.658854166667e+00	-6.693913254525e-01	-7.279643728982e-01	8.555380557884e-09	1.581081365779e-08	5.758667980183e-21	-1.836613818496e-39
8.750000000000e+00	-7.608635969046e-01	-8.186744608934e-01	4.592798204291e-08	7.886697915851e-08	-9.295928140161e-21	-3.186809359988e-39
8.841145833333e+00	-8.549089919457e-01	-9.119542606014e-01	2.004976331190e-07	3.226408722707e-07	-1.989294860088e-20	-5.131555354917e-39
8.932291666667e+00	-9.622020552505e-01	-1.018487030950e+00	6.914799618053e-07	1.042457669131e-06	-4.934125175280e-20	-7.822505335410e-39
9.023437500000e+00	-1.105551104283e+00	-1.161066590367e+00	1.904535634738e-06	2.696764139626e-06	1.286188044991e-20	-1.138702434696e-38
9.114583333333e+00	-1.307707654651e+00	-1.362458932578e+00	4.199284401482e-06	5.595857344218e-06	-1.304065040372e-20	-1.588611178109e-38
9.205729166667e+00	-1.556656131207e+00	-1.610635873809e+00	7.453716634973e-06	9.375302592604e-06	-2.304352806343e-20	-2.129064286025e-38
9.296875000000e+00	-1.836082624451e+00	-1.889300704415e+00	1.070569710765e-05	1.275870094551e-05	-4.242838534056e-21	-2.765233139729e-38
9.388020833333e+00	-2.129718153535e+00	-2.182163970661e+00	1.249887412992e-05	1.419729685161e-05	8.575848814778e-21	-3.486753530845e-38
9.479166666667e+00	-2.436459912717e+00	-2.488134577617e+00	1.180775067084e-05	1.289110159963e-05	6.063564601289e-21	-4.300995333821e-38
9.570312500000e+00	-2.762092168373e+00	-2.812985364504e+00	8.628557377516e-06	9.135551824063e-06	-1.788352865185e-20	-5.176828605734e-38
9.661458333333e+00	-3.086234577918e+00	-3.136353616156e+00	3.719387287847e-06	3.770779311713e-06	3.257192462584e-20	-6.101128878844e-38
9.752604166667e+00	-3.368544135665e+00	-3.417883860289e+00	-1.818040870659e-06	-2.182699424895e-06	-2.888732770046e-20	-7.061907027204e-38
9.843750000000e+00	-3.566002212044e+00	-3.614576251943e+00	-6.636928523688e-06	-7.402002520194e-06	-1.195153751958e-20	-7.996107478682e-38
9.934895833333e+00	-3.655612124950e+00	-3.703420980227e+00	-9.496609350651e-06	-1.055901597550e-05	-4.392805561946e-20	-8.843218552740e-38
1.002604166667e+01	-3.649406720457e+00	-3.696458741343e+00	-1.007727941229e-05	-1.128352496029e-05	-3.497726326010e-20	-9.444995378653e-38
1.011718750000e+01	-3.590833100064e+00	-3.637114219212e+00	-9.155496362938e-06	-1.039944368632e-05	-6.961590670248e-20	-9.701556484554e-38
1.020833333333e+01	-3.503476800098e+00	-3.548988598686e+00	-7.742827703321e-06	-8.987553928645e-06	-3.262433649288e-20	-9.482091082254e-38
1.029947916667e+01	-3.368315637308e+00	-3.413050034141e+00	-6.279363716150e-06	-7.479753322123e-06	-5.772746645949e-20	-8.883069969805e-38
1.039062500000e+01	-3.180444177541e+00	-3.224411684629e+00	-4.744333207801e-06	-5.806454606235e-06	-2.158030386092e-20	-8.123275313509e-38
