z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
1.266927083333e+01	-2.933780533985e+00	-1.029319749923e+00	1.070211735543e-06	2.543227466923e-04	-4.449805256177e-20	-2.043274778629e-36
1.276041666667e+01	-2.811491492968e+00	-9.242232658306e-01	6.949776834638e-06	3.076374730301e-04	-7.758592030496e-20	-2.563788273699e-36
1.285156250000e+01	-2.698457266310e+00	-8.282385499029e-01	9.780691259323e-06	3.429894760159e-04	-2.343825208947e-20	-3.231844755504e-36
1.294270833333e+01	-2.638229306570e+00	-7.849196095109e-01	8.500267413440e-06	3.579927497982e-04	-5.794088596630e-20	-4.089711138663e-36
1.303385416667e+01	-2.646258935097e+00	-8.097014518342e-01	3.163382819984e-06	3.535251152731e-04	-6.699354497986e-20	-5.181591656065e-36
1.312500000000e+01	-2.706611535747e+00	-8.866656825009e-01	-5.260548029090e-06	3.315447378870e-04	-9.833005156311e-20	-6.575357270174e-36
1.321614583333e+01	-2.774678068429e+00	-9.711991989943e-01	-1.561569843655e-05	2.925812014846e-04	-5.136695568974e-20	-8.335080277608e-36
1.330729166667e+01	-2.813283741033e+00	-1.026167054357e+00	-2.694360380297e-05	2.364461514334e-04	-1.043190006179e-19	-1.057419586219e-35
1.339843750000e+01	-2.854655377321e+00	-1.083802616822e+00	-3.836616251715e-05	1.657894337628e-04	-5.610355655191e-20	-1.341189510345e-35
1.348958333333e+01	-2.927472542920e+00	-1.172832211027e+00	-4.910285955743e-05	8.674531119736e-05	-3.819774173133e-20	-1.699989085006e-35
1.358072916667e+01	-3.022050196874e+00	-1.283591704581e+00	-5.871170590549e-05	6.741616275563e-06	-7.411594535600e-20	-2.152966390023e-35
1.367187500000e+01	-3.103953430195e+00	-1.381694443977e+00	-6.719800013954e-05	-6.889070791163e-05	-6.450262818555e-20	-2.727995843388e-35
1.376302083333e+01	-3.155719926311e+00	-1.449694466509e+00	-7.477035770214e-05	-1.375593020947e-04	-7.120427138053e-21	-3.456524359695e-35
1.385416666667e+01	-3.173009827723e+00	-1.483295417190e+00	-8.165503404605e-05	-1.989527856466e-04	-7.024961450587e-20	-4.404078159927e-35
1.394531250000e+01	-3.189079774176e+00	-1.515768162457e+00	-8.810642763627e-05	-2.532736015742e-04	-2.292962233516e-20	-5.657720619931e-35
1.403645833333e+01	-3.232216207812e+00	-1.575442151130e+00	-9.449282045855e-05	-3.006392167569e-04	-2.731774244450e-20	-7.351592593566e-35
1.412760416667e+01	-3.291190752658e+00	-1.651097441196e+00	-1.013997087681e-04	-3.401436934904e-04	-2.856941903695e-20	-9.688092893455e-35
1.421875000000e+01	-3.308125326283e+00	-1.684901348557e+00	-1.103147345629e-04	-3.713621356850e-04	-7.512298288597e-21	-1.299124342440e-34
1.430989583333e+01	-3.227962366422e+00	-1.621816562664e+00	-1.248875486600e-04	-3.965434231246e-04	5.168166612108e-20	-1.774305028483e-34
