fixstep	outer_last	rms_last	EFz_direct	qsol	dsol_z	phi_rmse_eV	phi_z_rmse_eV	rhob_z_rmse_e_A3	rhoion_z_rmse_e_A3
0	9	7.014303850529e-04	3.551084920285e-04	-9.999999552493e-01	-1.695646411835e+01	5.001873326994e-02	4.990916771866e-02	9.566812384245e-06	2.638749079374e-06
