z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
8.658854166667e+00	-6.693913254525e-01	-7.304968925368e-01	8.555380557884e-09	1.577773827398e-08	5.758667980183e-21	-1.824467958320e-39
8.750000000000e+00	-7.608635969046e-01	-8.213251915634e-01	4.592798204291e-08	7.678209877395e-08	-9.295928140161e-21	-3.168655222067e-39
8.841145833333e+00	-8.549089919457e-01	-9.147231317878e-01	2.004976331190e-07	3.145942202770e-07	-1.989294860088e-20	-5.103929435959e-39
8.932291666667e+00	-9.622020552505e-01	-1.021373669990e+00	6.914799618053e-07	1.013271735549e-06	-4.934125175280e-20	-7.780172639615e-39
9.023437500000e+00	-1.105551104283e+00	-1.164069952122e+00	1.904535634738e-06	2.622640004866e-06	1.286188044991e-20	-1.132515062270e-38
9.114583333333e+00	-1.307707654651e+00	-1.365577216565e+00	4.199284401482e-06	5.460295400958e-06	-1.304065040372e-20	-1.580055662258e-38
9.205729166667e+00	-1.556656131207e+00	-1.613867326388e+00	7.453716634973e-06	9.228770138930e-06	-2.304352806343e-20	-2.117379045560e-38
9.296875000000e+00	-1.836082624451e+00	-1.892643525430e+00	1.070569710765e-05	1.275746416756e-05	-4.242838534056e-21	-2.750423346704e-38
9.388020833333e+00	-2.129718153535e+00	-2.185616183302e+00	1.249887412992e-05	1.453550726351e-05	8.575848814778e-21	-3.468144833832e-38
9.479166666667e+00	-2.436459912717e+00	-2.491693714448e+00	1.180775067084e-05	1.358709341689e-05	6.063564601289e-21	-4.278414786375e-38
9.570312500000e+00	-2.762092168373e+00	-2.816648651258e+00	8.628557377516e-06	9.890463093570e-06	-1.788352865185e-20	-5.150585161813e-38
9.661458333333e+00	-3.086234577918e+00	-3.140119261774e+00	3.719387287847e-06	4.117923735963e-06	3.257192462584e-20	-6.070239385784e-38
9.752604166667e+00	-3.368544135665e+00	-3.421752198878e+00	-1.818040870659e-06	-2.494181089832e-06	-2.888732770046e-20	-7.026225980480e-38
9.843750000000e+00	-3.566002212044e+00	-3.618550205969e+00	-6.636928523688e-06	-8.192042098350e-06	-1.195153751958e-20	-7.953906574713e-38
9.934895833333e+00	-3.655612124950e+00	-3.707505359681e+00	-9.496609350651e-06	-1.138231365752e-05	-4.392805561946e-20	-8.792142125323e-38
1.002604166667e+01	-3.649406720457e+00	-3.700658518885e+00	-1.007727941229e-05	-1.179577913724e-05	-3.497726326010e-20	-9.381093899312e-38
1.011718750000e+01	-3.590833100064e+00	-3.641432756660e+00	-9.155496362938e-06	-1.053813571721e-05	-6.961590670248e-20	-9.626641001056e-38
1.020833333333e+01	-3.503476800098e+00	-3.553427801295e+00	-7.742827703321e-06	-8.889824830816e-06	-3.262433649288e-20	-9.392553063366e-38
1.029947916667e+01	-3.368315637308e+00	-3.417611754227e+00	-6.279363716150e-06	-7.298730900718e-06	-5.772746645949e-20	-8.779390474144e-38
1.039062500000e+01	-3.180444177541e+00	-3.229097755112e+00	-4.744333207801e-06	-5.628994665892e-06	-2.158030386092e-20	-8.000124132187e-38
1.048177083333e+01	-2.965264160443e+00	-3.013266146966e+00	-3.152246216570e-06	-3.825853049848e-06	-7.143073100001e-20	-6.933889663356e-38
