fixstep	outer_last	rms_last	EFz_direct	qsol	dsol_z	phi_rmse_eV	phi_z_rmse_eV	rhob_z_rmse_e_A3	rhoion_z_rmse_e_A3
0	1	5.054333357297e-01	3.551084920285e-04	-9.847871982471e-01	-1.851731172037e+01	5.282337908200e-02	5.124666879650e-02	1.723918176316e-03	2.550817789683e-05
