z_A	PHI_DFT_eV	PHI_py_eV	RHOB_DFT_e_A3	RHOB_py_e_A3	RHOION_DFT_e_A3	RHOION_py_e_A3
6.015625000000e+00	-4.799234555485e+00	-5.810692021602e+00	-8.312878786292e-11	2.170732047292e-09	5.653172061409e-21	2.226260770217e-51
6.106770833333e+00	-6.904681381474e+00	-7.799941063627e+00	8.547456076118e-11	-2.131806076589e-09	3.988345783930e-21	7.579456259584e-51
6.197916666667e+00	-9.681272211016e+00	-1.045990651132e+01	-8.783850853763e-11	2.086473326942e-09	6.190159847704e-21	2.557853442710e-50
6.289062500000e+00	-1.292522441187e+01	-1.358679716136e+01	9.022133868988e-11	-2.041970335325e-09	2.619629937346e-20	8.547392985857e-50
6.380208333333e+00	-1.617068578566e+01	-1.671479175299e+01	-9.262377437145e-11	1.997799856175e-09	-2.229248202448e-20	2.823667759716e-49
6.471354166667e+00	-1.893114792654e+01	-1.935737804627e+01	9.504656525491e-11	-1.953936114276e-09	1.360550353471e-20	9.207182155405e-49
6.562500000000e+00	-2.097449392591e+01	-2.128244310838e+01	-9.749048078138e-11	1.910377406951e-09	-2.606216650974e-20	2.958759973010e-48
6.653645833333e+00	-2.234751267313e+01	-2.253674751909e+01	9.995631479372e-11	-1.867113509741e-09	-2.167154232987e-20	9.355156086471e-48
6.744791666667e+00	-2.322394895621e+01	-2.329403877828e+01	-1.024448873898e-10	1.824135365644e-09	-3.004637821397e-20	2.907791259556e-47
6.835937500000e+00	-2.364578418464e+01	-2.359628625680e+01	1.049570465883e-10	-1.781434043196e-09	3.956942488080e-21	8.873400602055e-47
6.927083333333e+00	-2.343779421667e+01	-2.326829167051e+01	-1.074936643482e-10	1.739000771887e-09	-4.489932576774e-20	2.656778453850e-46
7.018229166667e+00	-2.233265786429e+01	-2.204273062983e+01	1.100556501215e-10	-1.696826954749e-09	-9.046845846633e-21	7.788794161402e-46
7.109375000000e+00	-2.022526330586e+01	-1.981450652365e+01	-1.126439372192e-10	1.654904142169e-09	-2.201011040248e-20	2.237005074233e-45
7.200520833333e+00	-1.733756684613e+01	-1.680555089282e+01	1.152594997502e-10	-1.613224045657e-09	-1.328976250704e-20	6.284985175778e-45
7.291666666667e+00	-1.416561223765e+01	-1.351190593838e+01	-1.179033420792e-10	1.571778506122e-09	-3.115492682680e-20	1.726789814147e-44
7.382812500000e+00	-1.117354928837e+01	-1.039770064206e+01	1.205765116614e-10	-1.530559507471e-09	2.706053469743e-20	4.637639244296e-44
